ID	[Eubacterium]	[Prevotella]	[Ruminococcus]	Abiotrophia	Achromobacter	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aerococcus	Aeromonas	Aggregatibacter	Agrobacterium	Akkermansia	Alcaligenes	Alistipes	Allobaculum	Alloiococcus	Anaerococcus	Anaerolinea	Anaerotruncus	Aquabacterium	Arcobacter	Arthrobacter	Atopobium	Bacillus	Bacteroides	Bifidobacterium	Blautia	Brevibacterium	Brevundimonas	Bulleidia	Burkholderia	Butyricimonas	Caldicoprobacter	Campylobacter	Candidatus Solibacter	Candidatus Xiphinematobacter	CandidatusArthromitus	Capnocytophaga	Carnobacterium	Cellvibrio	Cetobacterium	Chitinophaga	Chryseobacterium	Cloacibacterium	Clostridium	Comamonas	Coprococcus	Corynebacterium	Cupriavidus	Cystobacter	DA101	Deinococcus	Delftia	Dermabacter	Desulfovibrio	Devosia	Dialister	Dok59	Dokdonella	Dorea	Dyadobacter	E6	Enhydrobacter	Enterobacter	Enterococcus	Exiguobacterium	Faecalibacterium	Filifactor	Finegoldia	Flavobacterium	Flexispira	Fusobacterium	Gemmiger	Geobacillus	Geobacter	Granulicatella	HA73	Haemophilus	Helicobacter	Hyphomicrobium	Kaistobacter	Kosmotoga	Lachnoanaerobaculum	Lachnospira	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Lysobacter	Massilia	Megamonas	Megasphaera	Mesorhizobium	Methanobacterium	Methanosaeta	Methylobacterium	Microbacterium	Micrococcus	Moraxella	Mucispirillum	Mycobacterium	Mycoplasma	Neisseria	Nitrosomonas	Nitrospira	Nocardioides	Ochrobactrum	Odoribacter	Oleibacter	Olsenella	Oscillospira	Paenibacillus	Paludibacter	Parabacteroides	Paracoccus	Parvimonas	PD-UASB-13	Pediococcus	Pelomonas	Peptococcus	Peptoniphilus	Peptostreptococcus	Petrimonas	Phascolarctobacterium	Phyllobacterium	Porphyromonas	Prevotella	Propionibacterium	Propionicimonas	Proteiniclasticum	Pseudomonas	Pseudoxanthomonas	Ralstonia	Rhodococcus	Rhodoplanes	Roseburia	Roseococcus	Roseomonas	Rothia	Rubrivivax	Rubrobacter	Ruegeria	Ruminococcus	Schwartzia	Sedimentibacter	Selenomonas	Serratia	SHD-231	Shewanella	Sphingobacterium	Sphingobium	Sphingomonas	Sporanaerobacter	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	Syntrophobacter	Syntrophomonas	T78	Tannerella	Thermomonas	Thioalkalimicrobium	Treponema	Turicibacter	vadinHB04	Veillonella	Weissella	Zoogloea
SY25	0	0	0	0	0	0	0.017043584	0	0	0.001114291	0	0	0	0.001063641	0	0.003874693	0	0	0.007014967	0.010484463	0	0	0	0	0.001392863	0	0.004609112	0	0	0	0.002557804	0.001924684	0	0.000962342	0	0	0.002481829	0	0	0	0	0	0	0	0	0.001595462	0	0	0	0.000151949	0.735735812	0	0	0	0.001924684	0.001291564	0	0	0	0.003925343	0	0	0	0	0	0.002709753	0	0	0	0	0	0.008559779	0	0	0	0	0	0	0	0	0.002076633	0	0	0	0	0	0	0.000557145	0	0	0.000607795	0	0.002000658	0	0	0	0	0	0.001316889	0	0	0.0120546	0	0	0	0.000126624	0	0	0	0	0	0	0	0	0	0	0	0.001924684	0	0	0	0	0	0.015726695	0	0	0	0	0.008129258	0.006280548	0.005242232	0	0	0.004077291	0	0	0.001114291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001747411	0.002000658	0	0.089751057	0.004001317	0.008813027	0	0	0	0	0	0	0	0	0	0	0	0	0
SY26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023327712	0.001311598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911763787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296671	0	0	0	0	0	0	0	0	0.001030542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000655799	0	0	3.12E-05	0	0	0	0	3.12E-05	0	0	0	0	0	0	0	0.0002186	0.0002186	0	0	0	0	0.0003279	3.12E-05	0	0	0	0.000546499	0.000124914	0.001405284	0	0	0	0	0	0	0	0	0	0	0.0001093	0	0	0	0	0	0	0	0.000874399	0	0	0	0	0	0	0.052791831	0	0.004731122	0	0	0	0	0	0	0	0	0	0	0	0	0
SY27	0	0	0	0	0	0	0.000130263	0	0	0.000390788	0	0	0	0.00020842	0	0	0	0	0.00341288	0.000703418	0	0	0	0	0	0	0.00010421	0	0	0	5.21E-05	0	0	0.000468945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791084827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020842	0.000937891	0	0	0.00020842	0	0	0	0	0	0.001641309	0	0	0	0	0.00010421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000911838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001016048	0	0	0	0	0.00041684	0	0	0	0	0.000989996	0	0.004585244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001641309	0	0	0	0	0.000182368	0	0.183774489	0	0.006356815	0	0	0	0	0	0	0	0	0	0	0	0	0
SY28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098649762	0.003441784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867079485	0	0	0	2.94E-05	0	0.000147085	0	0	0.000353003	0	0	0	0	0	0	0	0	0	0	0.000147085	0.003632994	0	0	0	0	0	0	5.88E-05	0	0.000647173	0	0	0	0	4.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001676766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000794258	0	0	0	0	0.002985821	2.94E-05	0	0	0	0.000632465	0.008516209	0.000808966	0	0	0	0	0	0	0	0	0	0	0.000161793	0	0	0	0	0	0	0	0.000838383	0	0	0	0	0	0	0.004030123	0	0.005250927	0	0	0	0	0	0	0	0	0	0	0	0	0
SY29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002797893	0.0209842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123436	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884998354	0	0	0	8.23E-05	0	0.002345293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035590849	0	0	0	0	0	0	0	0	0.001563529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23E-05	0	0	0.000946346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001686965	0	0	0	0	0.025921659	0	0	0	0	0.000699473	0	0.003209348	0	0	0	0	0	0	0	0	0	0	0.000205727	0	0	0	0	0	0	0	0.001234365	0	0	0	0	8.23E-05	0	0.013536866	0	0.003703094	0	0	0	0	0	0	0	0	0	0	0	0	0
SY30	0	0	0	0	0.00110769	0	0.004984606	0	0	0.000553845	0	0	0	0	0	0.001400902	0	0	0.007232566	0.010001792	0	0	0	0	0.00037466	0	0.001058822	0	0	0	0	0	0	6.52E-05	0	0	0	0	0	0	0	0	0	0	0	0.00073303	0	0	0	0	0.062323869	0	0	0	0	0	0	0	0	0.000276923	0	0	0	0	0	0	0	0	0	0	0	0.005913111	0	0	0.000944795	0	0	0	0	0	0.022593624	0	0	0	0	0	0	0.003046148	0	0	0.001808142	0	0	0	0	0	0	0	0.001759273	0	0	0.79822118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130317	0.001628956	0	0	4.89E-05	0	0.004235286	0	0	0	0	0.001009953	0	0.003534835	0	0	0.00149864	0	0	0	0	0	0	0	0.000488687	0	0	0	0	0	0	0	0	0	0	0	0	0.001466061	0	0.043672319	0.001352034	0.003062438	0	0	0	0	0	0	0	0	0	0	0	0	0
SY31	0	0	0	0	0.000325405	0	0.000443734	0.001715773	0	0	0	0	8.87E-05	0	0	0	0	0	0.004407762	0.001242457	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001183292	0	0	0.000177494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011862501	0	0	0	5.92E-05	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0	0	0	0	0.001567862	0	0	0.000236658	0	5.92E-05	0	0	0	0.940243758	0	0	0	0	0	0	0	0	0.000118329	0	0	0	0	0	0	0	0	0	0	0	0.003904863	0	0	0	0.001064963	0	0	0	0	0	0	0	0	0	0	0	8.87E-05	0.003490711	0	0	0	0	0.000443734	0	0	0	0	0.002011596	0.000473317	0.001715773	0	0	0	0	0	0	0	0	0	5.92E-05	5.92E-05	0	0	0	0	0	0	0	0.008933854	0	0	0	0	0	0	0.007395574	0.000118329	0.006330612	0	0	0	0	0	0	0	0	0	0	0	0	0
SY32	0	0	0	0	0	0	0.000310078	0	0	0	0	0	0	0	0	0	0	0	0	0.005298281	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215706	0	0	4.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45380519	0	0	0	4.04E-05	0	0	0	0	0.000175261	0	0	0	0	0	0	6.74E-05	0	0	0	0.000148298	0.002035726	0	0	0	0	0	0	0	0	0.003316481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004988204	0	0	0	4.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00124031	0	0	0	0	0.000296596	0	0	0	0	0.006498146	0.001132457	0.002157061	0	0	0	0	0	0	0	0	0	0	0.000107853	0	0	0	0	0	0	0	0.497081227	0	0	0	0	9.44E-05	0	0.015180317	0	0.004044489	0	0	0	0	0	0	0	0	0	0	0	0	0
SY33	0	0	0	0	0	0	0.001199322	0	0	0.001124364	0	0	0	0	0	0.000843273	0	0	0.005668669	0.048956684	0	0	0	0	0	0	0.000131176	0	0	0	0	0.000599661	0	0.000337309	0	0	0.000787055	0	0	0	2.81E-05	0	0	0	0	0.000505964	0	0.0003092	0	0	0.509964676	0	0	0	0.000721467	0	0.0009276	0	0	0.000206133	0	0	0	0	0	0	0	0	0	0	0	0.005603081	0	0	0.000131176	0	9.37E-05	0	0	0	1.87E-05	0	0	0	0	0	0	0.000243612	0	0	0.001649067	0	0.000131176	0	0	0	0	0	0.000843273	0	9.37E-05	0.003616704	0	0	0	0.000103067	0	0	0	0	0	0	0	0	0	0	0	0.000224873	0	0	0	0	0	0.04532124	0	0	0	0	0.000196764	0.000140546	0.006465093	0	0	0	0	0	0	0	0	0	0.000412267	0	0	0	0	0	0	0	0.000187394	0	0	0	0	0	0.000477855	0	0.355936174	0	0.000955709	0	0	0	0	0	0	0	0	0	0	0.000487224	0	0
SY34	0	0	0	0	0	0	0.02528374	0	0	0.003895569	0	0	0	0	0	0.00344608	0	0	0.009888752	0	0	0	0	0	0	0	0.004794546	0.003408623	0	0	0	0	0	0.003146421	0	0	0	0	0	0	0.001498296	0	0	0	0	0.003333708	0	0.002846762	0	0.003745739	0.162003221	0	0	0	0.002959134	0.002509645	0	0	0	0.000374574	0	0	0	0	0	0	0	0	0	0	0	0.00071169	0	0	0.000112372	0	0	0	0.001535753	0	0.002397273	0	0	0	0	0.003034049	0	0.003146421	0	0	7.49E-05	0	0.004082856	0.000112372	0	0	0	0	0.001236094	0	0	0.005993183	0	0	0	0	0	0	0	0.004644717	0	0	0	0	0	0	0	0	0	0	0	0.00187287	0	0	0	0	0	0	0.005056748	0.000112372	0.000187287	0	0	0.008240626	0	0	0.000824063	0	0	0	0	0.004270143	0	0	0	0	0	0	0	0	0	0	0	0.002135071	0.003146421	0	0.654305727	0.006779788	0.020152077	0	0	0	0	0	0	0	0	0	0	0.007304191	0	0
SY35	0	0	0	0	0.000452416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428465	0.004524164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048648073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000718544	0.001516926	0	0	0	0	7.98E-05	0	0	0	0.001916117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32E-05	0	0	0.001916117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001623377	0	0	0.000212902	0	0.000239515	0	0	0	0	0.005295934	0.000266127	0.004604003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002874175	0	0	0	0	0	0	0.909676389	0	0.010937833	0	0	0	0	0	0	0	0	0	0	0	0	0
SY36	0	0.000101174	0	0	0	0	0.000303521	0.000269796	0	0.001871712	0	0	0.000455281	0	0	0	0	0	0.000118036	0.068798057	0	0	0	0	0	0	0	5.06E-05	6.74E-05	8.43E-05	0	0	6.74E-05	0	0	0	0	0	0	0	0.000303521	0	0	0	0	0	0	0.000286659	0	0	0.506626872	0	0	0	8.43E-05	0.000286659	0	3.37E-05	0	0.000354108	0	0	0	0	0	0.004114394	0	0.000202347	0	0	0	0.188267233	5.06E-05	0	0.001703089	0	0	0	0.001821125	0	0.001315257	0	0	0	0	0	0	0.001146634	0.000337245	0.005412788	0.000472144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001399568	0	0	0	0	0	0	0.000320383	0	0	0	0	0.001028598	0.000269796	0	0	0	0	0.145302172	0	0	0	0	0.000489006	0.026473762	0.014855659	0	0	0.002428167	0	0.000252934	0	0	0	0	0	0.002697963	0	0	0	0	5.06E-05	0	0.000472144	0	0	0	0	0	0.000185485	0	0.006491974	0	0.011365169	0	0	0	0	0	0	0	0.000168623	0	0	0.00074194	0	0
SY37	0	6.01E-05	0	0	0	0	0.000285345	0	0	7.51E-05	0	0	0.000120145	0	0	0	0	0	0	0.000105127	0	0	0	0	0	0.000210254	0	0.000195236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51E-05	0	0	0.977337578	0	0	0	0	0.000105127	0	0	0	0	0	0	0	0	0	0	0	0.000360436	0	0	0	9.01E-05	6.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003304	0	0	3.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240291	0	0.000120145	0	0	0	0	0	0	0	0	0	0.000180218	0	0	0	9.01E-05	0	7.51E-05	0	0	0	0	0.000150182	4.51E-05	0.015498753	0	0	0.001847235	0	7.51E-05	0	0	0	0	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001712072	0	0.000270327	0	0	0	0	0	0	0	0	0	0	0	0	0.000240291
SY38	0	0.000255991	0	0	0	0	0.000649824	0	0	0	0	0.000196916	0	0	0	0	0	0	0	0.115274797	0	0	0	0	0	0	0	0	0.000196916	0	0	0	0	0	0	0	0.000630132	0	0	0.000216608	0	0	0	0	0	7.88E-05	0	0	0.00011815	0	0.357166768	0	0	0	0	0.000196916	0	0	0	0	0	0	0	0	0	0	0	0.000137841	0	0	0	0.031211232	0	0	0	0	0	0	0	0	0	7.88E-05	0	0	0	0	0	0.001791938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94E-05	0	0	7.88E-05	0	0	0	0	0.000413524	0	0	0	0	0	0	0	0.000196916	0	9.85E-05	0	0	0.000452907	0	0	0.000295374	0.486698305	0	0	0.00254022	0	9.85E-05	0	0.000295374	0	0	0	0	0	0.0002363	0	0	0	0	0	0.0002363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011815	0	0	0	0	0	0	0
SY39	0	0	0	0	0	0	0.000209027	0	0	0.000164235	0	0	0	0	0	0	0	0	0.47949296	0.00328471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508756737	0	0	0	7.47E-05	0.000119444	0	0	0	0	0	0	0	0	0	0.000134374	0	0.000343401	0	0	0	0.001552772	0	0	0	0	0	0	0	0	0.001731938	0	0	0	0	0	0	0.000836108	5.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164235	0	0	0	0	0	0.001358675	0	0	0	0	0	0.000223957	0.00091076	0	0	0.000149305	0	0.000104513	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0	0	0	0	0	0	0	0	4.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119444
SY40	0	0	0	0	0	0	0.00105643	0	0	0	0	5.49E-05	0	0	0	0	0	0	0	0.013136773	0	0	1.37E-05	0	0	0	0	0.000802612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418456	0	0	0.76343518	0	0	0	0.000240098	5.49E-05	0	0	0	0	0	0	0	0	0	0.000274397	0	0.000137199	0	0	0	0.001269088	0	0	0	0	0	0	0.000329277	0	0	2.06E-05	0	0	0	0	0	0.001241648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370436	0	0	0	0	0.000788892	0	0	0	0	0	0	0	0	0	0.004520696	0	0	0	0	0	0	0.166785572	0	0	0.043498841	0	4.80E-05	0	0	0	0	0	0	0	0.000116619	0	2.06E-05	0	4.80E-05	0	0	0	0	0	0	0	0	0.001303387	0	1.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
SY41	0	0	0	0	0	0	0.000144382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001246932	0	0	0	0	0	0	0	3.94E-05	9.19E-05	0	0	0	0	0.00044627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000853164	0	0	0	0.305222676	0	0	0	0	0	0	7.88E-05	0	0	0	0	0	0.000393768	0	0	0	0	0	0	0.000105005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115072125	0	0	0	0.001378188	0	0	0	0	0	0.439615682	0.011865541	0	0	0	7.88E-05	0	0.00011813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122238702	0	0	0	0	2.63E-05	0	0	0.00098442	0	0	0	0	0
SY42	0	0	0	0	0	0	0.000412718	0	0	0	0	0	0	0	0	0	0	0	0	0.072088046	0	0	0	0	0	0	0	0.001192296	0	0.000336289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524090492	0	0	0	0	9.17E-05	0	0	0	0	0	0	0	0	0	0	0	0.000244574	0	6.11E-05	0	0.01916845	0	0	0	0	0	0	0	0	0	0.000122287	0	0	0	0	0	0.001207582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.17E-05	0	0	0	0	0	0	0	0.001100581	0	0	0	0.000214002	0	0	0	0.000244574	0	0.055212473	0	0	0	0	0	0	0.31880159	0	0	0.004631611	0	0.000122287	0	0	0	0	0	0	0	0	0.000198716	0	0	0	0	0	0	0	0	0	0.00036686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SY43	0	0.000119553	0	0	0	0	0.004483233	0	0	0.001404746	0	0	0	0	0	0	0	0	0.002480722	0.376173113	0	8.97E-05	0.00185307	0	0	0	0.002630163	0.004303903	0	0	0	0	0	0	0	0	0.000239106	0	0	0	0	0	0	0	0	8.97E-05	0	0.000179329	0	0	0.015900532	0	0	0	0	8.97E-05	0	0	0	0	0	0	0	0	0	0	0	0.005917867	0	0	0	0	0	0	0.00032877	0	0	0	0	0	0.002929045	0.000239106	0	0	0	0	0	0.007203061	0.000149441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268994	0.528423695	0	0	0.002331281	0.004752227	0	0	0	0	0	0	0	0	0.012104728	0.000239106	0	0	0	0	0.003048598	0	0	0	0	0	0	0.004782115	0.000119553	0.007262837	0	0	0	0	0	0	0	0	0	0	0.005170662	0	0
SY44	0	0	0	0	0	0	0.000171975	0	0	5.73E-05	0	0	0	0	0	0	0	0	0	0.00112357	0	0	0	0	0	0	8.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88E-05	0	0	0.031345303	0	0	0	4.59E-05	0	0	3.44E-05	0	0	0	0	0	0	0	0.00011465	0	0	0	0	0	4.59E-05	0	0	0.961156589	0	0	0	0.000103185	0	0.000309555	0	0	0	0	0	0	0.000355415	0	8.03E-05	0	0	0	0	0	0	0	0	0	0.0002293	0	0	0	0	0	3.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038981	0	0	0	0	2.29E-05	4.59E-05	0.002327394	0	0	0.000126115	0	0	0	0	0	0	0	0	0	2.29E-05	0.00018344	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001456055	0	0	0	0	0	0	0	0	0	0	6.88E-05	0	0
SY45	0	0	0	0.001812063	0	0	0.159829421	0	0	5.45E-05	0	0	0	0	0	0	0	0	0	0.002057305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005381691	0	0	0	0	0	0	4.09E-05	0	0	0	0	0	0	0	0	0	0.000163494	0	4.09E-05	0	0.00688039	0	0	8.17E-05	0	0	0	0.333583116	0	0.223456	0	0	0	0	0	0	0.000217993	0	0.000108996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002615911	0	0	0	0	0	0	0.003147268	0	0	0.000245242	0	9.54E-05	0	0	0	0	0	6.81E-05	0	6.81E-05	0.000217993	0	0	0	0	9.54E-05	0	0	0	0	0	0	0.256904233	0	0.002779405	0	0	0	0	0	0	0	0	0	0	0	0	0
SY46	0	8.20E-05	0	0	0	0	0.000276634	0	0	0	0	0	0	0	0	0	0	0	0.000225405	0.016618512	0	0	0	0	0	0	0.000502039	0	0	0	0	0	0	5.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184422	0	0	0.209923977	0	0	0	0	7.17E-05	0	0	0	0.000153685	0	0	0	0	0	0	0	0	0	0.000307371	0	0.003104445	0	0	0	0	0	0	0	0	0.051187476	2.05E-05	0	0	0	0	0	0.001127026	0.000133194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225405	0.000317616	0	0	0	0	0	0	0	0	0	0	0	0	0.000563513	0	0	0	5.12E-05	0	0.039671318	0	0	0	0	0	0.000112703	0.673367349	0	0	8.20E-05	0	5.12E-05	0	0	0	0	0	0	0	0.000409828	7.17E-05	0.00021516	0	0	0	0	0	0	0	0	0	0	0.000676216	3.07E-05	0.000184422	0	0	0	0	0	0	0	0	0	0	0	0	0
SY47	0	0	0	0	0	0	0.000839681	0	0	0	0	0	0	0	0	0	0	0	0	0.000929647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299886	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697654891	0	0	0	6.00E-05	0.000359863	0	0	0	0	0	0	0	0	0	0	0	0.000239909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-05	0	0	0	0	0	0	0	0	6.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-05	0.00020992	0.189048162	0	0	0.000389852	0	0.000239909	0	0.000239909	0	0	0	0	0	0.000329875	0.000359863	0	0	0.00020992	0	0.000149943	0	0	0	0	0	0	0	0.000269897	0.107089306	0	0	0	0	0	0	0	0	0	0	0	0	0
SY48	0	0	0	0	0	0	0.000957415	0	0	0	0	0.000359031	0	0	0.000119677	0	0	0	0	0.120315149	0	0	0	0	0	0	0	0.001077092	0	0.000638277	0	0	0	0	0	0	0	0	0	9.97E-05	0	0	0	0	0	5.98E-05	0	0.00269273	0.000598384	0	0.375107211	0	0	0	0	0.000438815	0	5.98E-05	0	0.000897577	0	0	0	0	0	0.000438815	0	0	0	0.001156876	0	0.029679864	0	0	0.000239354	0	0	0	0	0	0	0	0	0	0	0	0	0.001057146	0	0	0	0	0	0	0	0	0	0	0	0.000438815	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199461	0.000279246	0	0	0	0	0	0	0.000179515	0	0.004168744	0	0	0	0	0	0	0.453994216	0	0	0.002214022	0	0	0	0	0	0	0	0	0	0	0	0.0002593	0	0	0	0	0	0	0	0	0.000618331	0	0.0005186	0.000678169	0.000458761	0	0	0	0	0	0	0	0	0	0	0	0	0
SY49	0	0	0	0	0	0	0.000547246	0	0	0	0	0	0	0	0	0	0	0	0	0.038340354	0	0	0	0	0	0	0	0.003946801	0.001094491	0.003897052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001359822	0	0	0.317385825	0	0	0	0	0.000265331	0	0	0	0	0	0	0	0	0	0	0	0.000895493	0	0.00124374	0	0.048903851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001525654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149249	0	0	0	0	0	0	0	0	0	0.084242645	0	0	0	0	0	0	0.48781135	0	0	0.000530662	0	0	0	0	0	0	0	0	0	0	4.97E-05	0	0	0	0	0	0	0	0	0	0.000895493	0	0.000795993	0	0.003465888	0	0	0	0	0	0	0	0	0	0	0.002653312	0	0
SY50	0	0	0	0	0	0	0.002687814	0	0	0	0	0	0	0	0.00013306	0	0	0	0	0.003965191	0	0	0	0	0	0	0	0.00473694	0.003379727	0.005934481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001916066	0.001011257	0	0.472523086	0	0	0	0	0	0	0.000239508	0	0	0	0	0	0	0	0	0	0.00276765	0	0	0	0.019932405	0	0	0	0	0	0	0	0	0.003060383	0	0	0	0	0	0	0.001995902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020411422	0	0	0	0	0	0	0.448492429	0	0	0.000558852	0	0	0	0	0	0	0	0.000638689	0	0	0	0	0	0	0	0	0	0	0	0	0.001170929	0	0	0.000159672	0.00276765	0	0	0	0	0	0	0	0	0	0	0.001516885	0	0
SY51	0	0	0	0	0	0	0.001171194	0	0	0	0	0	0	0	0	0	0	0	0.000114263	0.028080098	0	0.004913303	0	0	0	0	0	0	0.004941869	0.015654012	0	0	0	0.000114263	0	0	0	0	0	0	0	0	0	0	0	0	0.000142829	0.014339989	0	0	0.381552261	0	0	0	0	0.000771274	0	0.000628446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010740709	0	0	0	0	0	0	0	0	0.001685377	0	0	0	0	0	0	0.001685377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003142229	0	0	0	0	0.000371354	0	0	0	0	0	0	0	0.002628046	0	0.019967435	0	0	0.002142429	0	0	0	0.486616962	0	0	0.00119976	0	0	0	0	0	0	0	0	0	0	0	0.000114263	0	0.000228526	0	0	0	0	0	0	0.001885337	0	0.000628446	0.0019996	0.007541349	0	0	0	0	0	0	0	0	0	0	0.004999	0	0
